channel_id,handle,title,country,industry,category,logo_url,backdrop_url,subscriber_count,video_count,view_count,description
"UCRf8bDYFmhgWUe-g5LkxJPQ","@kumawoodyard9565","KUMAWOOD YARD","Ghana","Kumawood",,"https://yt3.ggpht.com/ytc/AIdro_mdll6k31158FH6qCbjtVKoZO2kbU03fs5Xzg9qAFM=s800-c-k-c0x00ffffff-no-rj",,"346","1","13710",""
"UC-4tU5pOLAdjO3NRkD9o1rw","@ldwldw6240","LDW LDW","Cameroon","Camerwood","Knowledge","https://yt3.ggpht.com/ytc/AIdro_ltjO2rvXJZUNaa-t61E8KVoGtuSK7ad49gWM_NokLzgBI=s800-c-k-c0x00ffffff-no-rj",,"345","6","38538",""
"UCcdr34L-P4ekL4tQUe0d2Zg","@mohammedawal-b2f","Movie gist Star ⭐️ ","Ghana","Ghallywood","Film","https://yt3.ggpht.com/egv7Pzs9QgCEeLfJ0a-rwYeTaTdFUY29sJR4Uq-QQu2UXZsBTT1ro9RApujWRMGzCBs9RT8C-A=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/zQySpag-PcG-T7egAuoctC2OCAsLXaPoeibAUh8T-gT8Soq0YAVQlxqTWPCxTHMbOuFL1vZpVw","345","150","71644","welcome to my channel ❤️🎬
Here we give you exceptional, cultural and modern movies,from Nollywood, Hollywood and Ghallywood.
always come here for latest movie update.
please subscribe to my channel.let's reach 1k🙏
 "
"UCrzyLsA1qnSPZ7tL-weM9OA","@simpleaislemotions4105","Simple Aisle Motions","Cameroon","Camerwood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_mggkQy29GwaB0Y7YhvVLZ3w4zbFS_NMmygUrQqE9WTxw=s800-c-k-c0x00ffffff-no-rj",,"342","28","7645","SIMPLE AISLE MOTIONS (SAMS): A Cameroonian film company rooted with potentials geared at  making good realistic movies and standard musical videos. We lay emphasis  on our cultural constructures and multi traditional nouns, making our country the cradle of Africa's heritage. What we think we do. We don't compete with work to be. 

SAMS indulges himself in Different genres of movies: Romance, Comedy, adventure, horror, etc.

We are available for bookings. Reach us via this contact. (+237) 691 94 06 98.

Gmail: simpleaislemotions@gmail.com

Facebook page. Simple AISLE Motions.

Simple Aisle motions is resident in Yaoundè the political/capital town of Cameroon. We can always make your recommendation worth awhile. 

Simple Aisle motions is partners with LORD C ROYAL ENTERTAINMENT. Therefore SAMS is open to partnership with companies. We make movies via life experiences. What we think we do."
"UCG3tvplJ4uqeFCqzDFt0YTA","@daddy_spice2000","DADDY SPICE CONCEPT 🇨🇲","Cameroon","Camerwood","Film","https://yt3.ggpht.com/RUGmUO844px5OMPvJL4n-xASk8dzuAClZAjmagw3XLdfPm1B0SZ-XtYLUa_mJTY-vMjbJIy7sA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/f6ymheIkBWN3LuahGEVsKG68bycxy4Io3IPpLHziDqSHIIFEfhuPIAdfI8P3l3ocgwsNEiAZNg","318","53","18053","A DADDY SPICE CONCEPT is always available to give you contents 💯💯"
"UCcWcv94h2FGYfpmmnqWMLcA","@ndiksmendell","ndiks mendell","Cameroon","Camerwood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_mi9vy5rm_BW_4lWYJqiXJC-fNSR6Ke-wfUckz6T62ep74=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/4zxP2TXeJowwwghnU9cfsfIlhgNu-FT9QBeyInfqodQBTmbcquQFHet0erHHs1eo8v4mbZi1lw","317","17","48290","Cameroonian Movies and weddings"
"UCWV-yXJ3JummBoxQrqWs5KA","@cammoviescmma","Cam Movies Entertainment (FRED-MAIRO)","Cameroon","Camerwood","Film","https://yt3.ggpht.com/ytc/AIdro_nW7TMa72PJjfDRcVLOWaGOtSkR3ytd1TBlpdPjNcU5MCA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/3pG2A9miBssVTFFvtFxlRB3aWD2K-SFay7c5yW8r_er92L3LfmcW9aBvKTNEm-nKPCbzYkzpTw","315","30","58128",""
"UCowA8s1NaD1C6fyYRtdeTCQ","@superintbandgh","Super Int Band","Ghana","Ghallywood","Christian_music","https://yt3.ggpht.com/6xRQRrRBgSoIXf1TNzQG_il1Fb9mAxgwjA2YZgJMsGR6fOJr0BzOK3oAsKFSaDidjWAvPV7ANA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/ITzr-w6FGell_SVy6KR5jZIBsDzLfuPyELeLWbu2-XnBvy94WAoA_aTZEGUoIGW0jbr5OgBwTOA","314","26","52805","Sammy Super Star is an award winning Musician, Ghallywood film maker and a band leader/owner, who makes
interesting Folk Music & Ghallywood Movies. He uses mind blowing stories to thrill his audience. Super Star TV showcases his best works on music, Ghallywood movies and live band performances. Enjoy our best Ghanaian movie & music collections featuring your favorite local celebrities, watch, enjoy and Subscribe.

https://www.youtube.com/@SupastarTvgh

Just click the subscribe Button to get the best of exciting series on the go.
"
"UChECORVPH3j2vVgFe5jv0aA","@royalheritagetelevision1"," Royal Heritage Television","Ghana","Ghallywood","Entertainment","https://yt3.ggpht.com/_8Xog8ChQmK4z-Y2S1f2HLDMCBord2XKZMfGoCKmYCIomcU7R5FGq6mQ-RUYPUy0oNL-uDhS=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/9XijoWeMHwt0s4KknuQUfFCi6Rf0sf462D3AVm-wDLhY49EZiPvqZX2YOtma58LgUzjfLrrm3w","313","48","123100","Welcome to Royal Heritage Tv


Bringing you the best of African movies—wherever you are in the world! Whether you’re in the USA, Canada, UK, or anywhere across the globe, this is your home for authentic African storytelling. From village dramas, romantic love stories, family conflicts, to modern city life films, we showcase the full flavor of Nollywood, Ghallywood, and more.

Enjoy high-quality Nigerian movies, Ghanaian films, and African cinema that connect you to your roots — updated regularly, 24/7!

Subscribe now and stay connected to Africa through powerful stories, culture, and entertainment.
African movies, Nigerian movies 2025, Nollywood, Ghanaian movies, African films USA, African movies UK, diaspora African movies, village movies, African romance films, family drama, full Nollywood movies, African city movies, African entertainment Canada.
"
"UCGrplmskKmDPtpohIXciRRg","@takuaudreyfilms","Taku Audrey movies production","Cameroon","Camerwood","Lifestyle_(sociology)","https://yt3.ggpht.com/gd-gIHchVVJl0mlZZkoKT-ZU5Iq-iJil3MkKekTsBTqj11GaQJQglj-IaM1Zm4wJNQpuKZuDkg=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/rC70Uzmjh46OtOwICCsu4Kme7p5dqfAjCCEu4fQjDZJ_DdEe8t3nJdOKUE_LaNfhtEZAMXIv","304","11","4684","Skits, contents and movies by Taku Audrey"
"UCtCaXUP81d-t0_eIry_fUag","@irandomize5825","i Randomize","Ghana","Kumawood","Television_program","https://yt3.ggpht.com/ytc/AIdro_kVpNzpyPPEyLZK0lrCzykaCVmbasWHfRqeaom7ucxJSQ=s800-c-k-c0x00ffffff-no-rj",,"304","23","25637",""
"UCqLB0HHyKqDGd1Jx0kvAvdA","@ghanaplugmedi","Ghana Plug media","Ghana","Ghallywood","Politics","https://yt3.ggpht.com/Qp-RV-mLisMQ2n8GAwlRsvV8F4lvtTZMYSBiHT8gHMAjzPJI8t2UwXX8L-GNJQrf7-9wa8zR=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/ZSb0cJ79W0ol66r4uXw6DSN29Vo70prbYTZ9Gm7_7OzpyxUW2eOIBXYE9qanHlAwttZDMDe2","301","68","44634","GHANA PLUG MEDIA is your best channel for Entertainment stories, breaking news, political updates, celebrity gossip, and exclusive interviews from across Ghana. Whether it’s trending topics, shocking events, or inspiring stories, and more. Ghana Plug Media brings it all straight to your screen!
LIKE, COMMENT, SUBSCRIBE & SHARE! 

FOLLOW US AND JOIN THE GHANA PLUG MEDIA STUDIOS
Visit Our Website: www.ghanaplugmedia@gmail.com for more news

OUR CHANNEL: https://youtube.com/@ghanaplugmedi


#GhanaPlugMedia #GhanaNews #TrendingInGhana #BreakingNews #GhanaEntertainment #ViralVideos #Ghanamovies #GhPage #GhanaianPolitics #Ghanamovies #YawaOfTheDay #ZionFelixTv #TweneJonas #KevinTaylor #OkatakyieAfrifa #KwakuManuTv #GhanaianCelebrities #AsanteHene #MagrahebReacts #SompaTv #ForTheRecords #Ghanaianmusic #kumawood #CaptainSmart #GhanaComedy #OyerapaAfutuo #Gossips24 #HeadlessYouTuber #KwadwoNkansah 

"
"UCp1wjxmLUPDH7WD7QOHRexw","@fystafricanmovies","FYST AFRICAN MOVIES","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/30p9Q9Z84K9VGMesDQ2tvzmfkJk_VRcboBvaZmR0N1KO-SwC7aq8OvcYhKXwGFYYIvoH5NiIGQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/jJADw-XadMs8VHwZv8_uwKeIQZbD5si1wwjYRfPE7_D2njWcrfPUeF5QweHMc4UTrEtY0JXa1Ks","300","14","24135","FYST AFRICAN MOVIES is a fast growing online video streaming platform for premium African Movies and TV series(Nollywood, Kumawood, Ghallywood). This channel, which is owned by Local AD-Vantage LLC, is your prime source of Nigerian, Ghanaian and other African movies. FYST AFRICAN MOVIES partners with African film producers to bring film entertainment to the digital audience across the World. 
Please like our videos, subscribe and comment. 
"
"UCb1FMRxyJpLj74HDqRTQLww","@electrocomputerscience8213","Electro Computer Science","Ghana","Kumawood","Lifestyle_(sociology)","https://yt3.ggpht.com/ytc/AIdro_n5X3ej9RFmu4yAwC7bgS4H9BcCOaKhXrH1i62Ehl4xnw=s800-c-k-c0x00ffffff-no-rj",,"299","31","215164","Get Connected to Electro Computer Science Inc softwares and services. See our How to: Videos and latest releases."
"UCvqjMO6Hafzg1q6X8ID20dQ","@arlelacy6346","arle lacy","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_k5JoSnqnMEF2XBk6-CRbINXo2ynqlERe9Txl_nalOSmQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/px09wZD-8VfxvJlIp6Hk4y9lxeDJ5lEJGNw7ZyGRuHC-E4q1jDh1tuFkeKVHM2WtLxW6fYDJWZg","287","48","32895",""
"UCeRN2e9ceF-oPwOdmNa2emQ","@amaghana6431","Ama Ghana","Ghana","Kumawood","Film","https://yt3.ggpht.com/ytc/AIdro_nkYRC5vEt7s_ogJT0mbRbjZ_VxHjDmzogQXPjW_xysObE=s800-c-k-c0x00ffffff-no-rj",,"286","11","58641",""
"UCKozOZ-ztwxrc5jtJv2iq3Q","@hello-gyasi6081","HELLO - GYASI","Ghana","Kumawood","Society","https://yt3.ggpht.com/ytc/AIdro_lb40rV4gsRcYBY80E4AvbRdpAoZLUT9YwBQwbyePNV-A=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/azmtiVDHjyXoZOvU5K8T9Lfz3hjH4M2BVn7Mf2UkziM9DlTYAAIyzm31NZriMlmmD7yfdITOgg","283","28","21848","This channel brings you news updates, biographies,interviews,documentaries, trailers and everything about your favorite movies stars, especially from KUMAWOOD.Contact us 
thekumawoodreporter@gmail.com / 0503477570"
"UCpCgK9UUXEGvY6GNeakTpZQ","@djvirusrdc","Cine Nolly","Ghana","Ghallywood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_l1pAPzruhnWmNU-yo86hptUMgjRmTrAglgrWPrTFuK5w=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/cV09OrnAFVLShvPs792vUCKBDHx_bGcclEj0f4I-CuIq1zIU25rNtVFFDgaogRxOrQmIWpJdyTw","279","2","3467","Cine Nolly est une chaine specialisée dans l`entretien en ligne, où l`on retrouve tous les meilleurs films  Africain Nigerian Nollywood,Ghanéens Ghallywood gratuit en langue française .Etant donne que la majorité des pays du monde francophone aimeraient également suivre ces films : Films d`Actions, Films Romantiques, films Traditionnels , films éducatif, Comedies Africaine... Nollywood, Ghallywood, en vous offrant plus d`émotions dans vos loisirs. Alors nous nous sommes donné l'objectif de rendre cela plus facile en vous apportant une traduction de tous vos meilleurs films Nigerian Nollywood Ghanéens Ghallywood déja en langue française ."
"UC96k-cttGy5zFDE2GYc-4jA","@gilonconcepttv8403","Gilon concept Tv","Ghana","Ghallywood","Film","https://yt3.ggpht.com/ANcj5JmEEO2RtTeaB5ofHqfsvhF9ipY9jI4r8AQR1lsy3JB3HebA9wsEDh-l3Dc9187LBulRWA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/wKRFK7m0L5a4U43eF5FHqT_sYOkvBJK4oUqsa34PNlnOehOrA9eUKFo-TXiaThfRB7THLilQtQ","278","7","15260","Gilon Concept tv is your number one Nigerian Nollywood and Ghallywood movie channel on youtube. Watch your favorite Nollywood and ghallywood actors and actresses on Gilon Concept tv. With Gilon Concept tv, you are assured of the most trending and latest Nollywood movies with good picture and quality sound.
Please subscribe to Gilon Concept tv today. we are second to none.
https://www.youtube.com/channel/UC96k-cttGy5zFDE2GYc-4jA
"
"UC-9-McaHhAQJMJRxC_u7SAw","@worldclassproduction6595","Worldclass production","Ghana","Ghallywood","Society","https://yt3.ggpht.com/YEZ2ak5W_vPmOPaJpZ07WJxsVKB-R6YBbbd52LfsuswuguxnajaWNEOdIpPZD9VQsnCDFM3nZw=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/ZyFFYsYIQfNc9Qlmou9ny6ihNXHAX7VkDN75IXrk2cKPiQCbnZRnHmTW7qrqvgpeiDvD8ULvgg","275","53","13204","Worldclass multimedia 
Enjoy thousands of FREE Nigerian Nollywood and Ghanaian Ghallywood movies and TV shows, Entertainment events. Realnollytv On Youtube is part of Realnollytv.com, the only place for the latest Nigerian Nollywood and Ghanaian Ghallywood movies and TV shows and events. We ensure you have the best of video experience free on the internet, our movies would keep you glued to your screen, we have several movies that can be watched and enjoyed with your family members, Realnollywood movies is the largest point of collection for Nigerian movies, we are a force to be reckoned with,   Tune in daily for new movie release. giving you an experience that is worth evry moment you stay online. when you think classic movies, action movies, Romantic movies, epic and adventure movies, Nollywood shows and events, artist interviews and special appearance etc Just browse to our channel #Nollywood RealnollyTV. we give you the best of the best in online movie."
"UCPmgw_6lfjkXEhqYmhQAXkQ","@nollywoodurbantv5573","NOLLYWOOD URBAN TV","Ghana","Ghallywood","Film","https://yt3.ggpht.com/ytc/AIdro_kBf29UmvWt1U21Ec-_g3Qj6m8Ou_AlVuGj8WhP0yRkew=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/TCJ9NpzYXV3BfCdXaRfWOHhRNHLcJk9i6ntHOK_9XCtCcSeGxa66Ydc_jsUjNWoMa8TMpMZ7UFs","274","16","39708",""
"UCi16E9G8Si9pJz-_u87gUmg","@adinkratv700","ADINKRA TV","Ghana","Kumawood","Film","https://yt3.ggpht.com/ytc/AIdro_nbOYYVEJQdo-IcbErxOpt62DGW4HNKm0TiG6RapzWLxQ=s800-c-k-c0x00ffffff-no-rj",,"273","15","6284","ADINKRA TV is an online channel dedicated to bringing you the bests of the bests as regarding Ashanti, Asante,Akan Twi Ghanaian movies,as well as Ghallywood movies for your entertainment, we assure you consistency and promise to respond to all of your preoccupation. Every thing about this channel is free, so just subscribe and get yourself thrilled all through our channel, your comments will be welcomed too."
"UCl5LK4KSdF1eubvuzrcNWLQ","@tipagyaabdul8077","DAGBANLI FILM 🎥 GHANAIAN MOVIES ","Ghana","Ghallywood","Film","https://yt3.ggpht.com/OSeW75OJBo7ZCtDUCFrb0uIJMpsV9qMsrK1YQeeA1cE_kHlskzXGU_sEiuYe0m6S5TQ9Fm72zQ=s800-c-k-c0x00ffffff-no-rj",,"270","87","27513",""
"UC7uLHX_Z1cz81-q9MqWEQew","@afrifaofficial","Afrifa Official","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/MugDtHJZPsDtyF1KNRoS1jdHNQaGmHhFAo6Y9kEkjuK4kJAKYA-HqbgqRB0gnlMp8IL0K8mDziE=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/IS5ToAcZepuyZ7cRpX9VEmQLgk1dzQj4jil1Y5gtK3PBmV9ReTA9JsaRGHJEB7shmEepigMU9g","270","98","6094","Hi Welcome to the Official YouTube fans Channel.of Actor Eric Afrifa Mensah ( Afrifa Official ).

This Channel is to Entertain fans.
Channel Playlists: || Movies Trailers || Full Movies || Music || Music Videos || Set Videos || Monologues || Interviews || Daily Videos || etc. 

#AfrifaOfficials #Afrifa_Official #AfrifaOfficialGh #EricAfrifaMensah #EricMensahAfrifa #EricAfrifaMensaahGh #erichustles #nollywood #nollywoodmovies #nollywoodpicturestv #nollytvarena #nollywoodnigerianmovies #nollywoodfilm #nollywoodlatest #nollymoviesplanet #nollywoodchanneltv #ghallywood #Ghallywoodfilms #ghallywoodmovies #ghana #ghanafilms #ghanaianmovies #ghanaianmusic #ghallywoodactor #ghallywoodactors #kumawoodmovies #kumawood #kumawoodtwimovies #kumawoodisback #kumawoodactorscorpion #kumawoodactor #kumawoodactors #kumawoodactorafrifa #ghallywoodactorafrifa #actorafrifa #ghanaactor #ghanaactors #ghanaactorafrifa #africamovies #africanmovies2023 #bestactor #bestkidactor #bestkidactors
"
"UCo7JwtJFdWs09LjP5wKLhVA","@starmediaghana1","Star Media Ghana","Ghana","Kumawood","Religion","https://yt3.ggpht.com/mD_q-F6Gom_2UYep2kdWtA9ZBQ9uViJO3ozZXBgbYsJJ1K7208i2ykVJrskkJTdbfGAcTs-3=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/0SB9w0KdCrbBS0LI5R4n-zv7dhy5WvN814eSH4pvf4rr2-2IChhtuXhpvP8uiPDk34WTxft4zA","267","17","8684","Entertainment channel "
"UCUIKEAAoiU-1VJDgxaPkv7A","@mekromtv","MEKROM  TV ","Ghana","Kumawood","Film","https://yt3.ggpht.com/hPZeVOK16JQsleHbVMvuBQZotk0Zbixpac-G6Upz5HB71ESsPiksxFnHl80Ga2N3zpbzON_5kA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/4EJz0yKUm-QNo9sZCgtX1EqQDg4j0hifEGorWfhbiQuMAttFg53usjXiXJlzb61NUhHFMOmA","264","53","6298","JESUS IS GOOD TV PLEASE SUBSCRIBE AND SHARE LIKE 👀 FOR MORE FUNNY VIDEO 😂 THANKS JESUS YOU DO ALL 🙏💯


channel manage by Quajo Badu Beckham [ facebook ]"
"UCjh3Un1brQJlGauGMz3CjLQ","@hahjputz1804","Titan Terrain","Ghana","Kumawood","Film","https://yt3.ggpht.com/ytc/AIdro_mAZPbeos2uL4CGf2Z9MIhZmkZ6wkuWR2Y0u-PlxlMYNA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/LJemZ7poiXZM8Iad3ImdZ7ug-22kH8euA3fqhhIF_M_J0MTbnt3qnUMryO9cUR-lKKNg7qDL","254","50","35779",""
"UCCu142vO1QriyO28qK68gZA","@kelvincrymetv1362","Kelvin Cryme TV","Ghana","Kumawood","Society","https://yt3.ggpht.com/ytc/AIdro_mgZk5A0uYfcVGwvdHFjWv8iW3NnXD2aLOYDS-JZQKXqw=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/txyBF6v9h710DNSO3qq89QTlWP6YigTrzg0QPQEM-JsnsFAlDb3Zu6skbCJb2qsmTuFrjZH-","252","44","37616","Bringing you the best Ghana entertainment and latest News out there.
Subscribe for More videos"
"UCcTCLVbLiv17vaceFKjG4nQ","@afroakantv5344","AfroAkan TV","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/PjdZH2T-2HO_Hc-70_B7gc4Q3NjIb1Vd5y6M0cttw1yxG8zTJkaTwez5vVGykxiptyQ3vJIryiQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/FVeQkCBfTqMFsr59wHdkWFRX8q5bHvANYA8vJXghKeIdAdf_uJWqLYYOW-VzM49QiP4a4bCOqAE","250","50","25882","Greetings from Afro Akan TV. Ghana's top news source for Kumawood entertainment and Ghanaian celebs. I host a program on the most hotly debated subjects involving Ghanaian celebrities and entertainment. Join me on this journey by subscribing and commenting on my videos. Thank you; I value your time."
"UCspMQpuLeSJAim7tN4atzXQ","@actionmovies2196","Action Movies","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_kQLTMzTDrcYBWAijpw2hX9W1scNoPNLUZID1oqywoROA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/a2xnxa0-ABuHYFwt10v-4_5L-U-u8H-6nQtP5cl5qh08B4lJD-iVQNf3JcUCl2BYtPHuywhu","250","30","63190","Action movies collectors video Action Movies help you relax , comfortable"
"UC6-ew1nrRtXtHVOLdotfvKQ","@noxaentertainmenttv","NOXA Entertainment TV","Cameroon","Camerwood","Film","https://yt3.ggpht.com/tUYi2Z0iD5kLOIm99KM_2bryyZ-lXE0fSsKBvzlk32Qph5qgZH-6LoVm4t_ZDykax2djnK1jR6Y=s800-c-k-c0x00ffffff-no-rj",,"247","19","14344","NOXA ENTERTAINMENT TV IS A YOU TUBE CHANNEL CREATED FOR REAL ENTERTAINMENT PURPOSE AND I BELIEVE YOU GUYS WILL BE SATISFIED "
"UCDVSk6y_1kNBnKWfHNWE2kQ","@officialmaameserwaagh","Officialmaameserwaa","Ghana","Ghallywood","Lifestyle_(sociology)","https://yt3.ggpht.com/szyrb1LEiU-MN1PZ4BPRQ5NynqDR4unXB0PtJSFSkJsR5rWOmYUHAtYYo_48xP6inaVdcgGPWA=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/ZlQPDmjp_6e4pkn0waCvZ8q-_3DEdfha9kHLzE7buzVkEpFhXQWnhmojMn4Zcop1c-hIYHMXFw","246","24","28733","
Hi Clara Amoateng Benson, popularly known as Maame Serwaa. 
I'm a young Ghanaian actress and brand ambassador. My date of birth ? : August 19 1999. Happily born to Mr George A Benson and Mrs Rose A Benson of Blessed memory. Yeah, My mum is no more but her memory lives on. 
Educational Background

I'm a proud Student of Serwaa Nyarko Girls' Senior High School in Ghana. 
My University Education is based on a four-year degree scholarship to study at the Knutsford University College, located in East Legon, Accra, Ghana.

.
Carrer - When it all began

As at age six (6) I have had the chance to stand infront of the camera. 
As early as that my carrer in acting started. Taking acting as a profession, I've starred in several movies Ghanaian movies where I've played intriguing roles. Casting my mind back I can recall some movies I've featured in which include: 
• My Mother My Jewel
• Maame Serwaa Amanehunu
• Maame Serwaa in Love
• Merciful Satan
"
"UCxWj_fFZ5voc9b_zR1WfsDw","@stillalacrityfilms","StillAlacrity Films","Ghana","Ghallywood","Film","https://yt3.ggpht.com/mgk-9oRtSYLB4YsQPV9gaZJ1nEWMDvrAepM_LEg052WLZ7s-d24odX_WeZ7hpnaGJqvY1u23xQ=s800-c-k-c0x00ffffff-no-rj",,"242","112","41447","""In the heart of Tema, every street has a story. Join us as we dive into a world where choices define lives and secrets shape destinies. The journey begins now.
Subscribe to join us on this cinematic journey and experience the pulse of Tema, one story at a time.

FOLLOW US ON SOCIALS
Facebook    @stillalacrityfilms
TikTok          @stillalacrityfilms

#africanmovies  #lifeinghana  #africanculture #Ghettosurvivalmovies #accra #ghananigeria #ghana #world #teens #youthseries 
"
"UCI-nJVC70_wUjy-qOUO05fg","@akomapatwitv8094","Akomapa Twi TV","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_ljht4Fa-kDRbO-ITHSm-EOvQ-t5NOz0iBfgkTcmfEV8g=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/U29ffrFc4u29NdXT4L22cCrSPpkzzuyr8cZkXMAaxOf0AtvgumReZ3ib7RKDti26-90IUam1tJM","240","12","11159","Sofo Maame Naana Hayford Gives You Life Situation, Interviews, Discussions of Speculations, Movies, Entertainment and Other Life Situations. PLEASE SUBSCRIBE TO THE CHANNEL...Thanks"
"UCfd-dhC9H572jAPGVAyqQJA","@priscilla-e5d1u","K.Bllinks Studios 🎞️","Ghana","Ghallywood","Hip_hop_music","https://yt3.ggpht.com/mrX2VmlltQbLoMY8cvMnzvSqA8tJ2cArwZwL8Nrt6kVM4D5JELuyVPcLVW1E02BKLRkZ38F1=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/byY6NhZ-_95CE49iQ3fxP-RAxyA0rbVMu1045wTaXEa9Ql6rxw-v4enapZmoc653fplSiW68cQ","238","60","81131","Welcome to K.Blinks Studios - your number one plug for romantic, love and funny Ghanaian movies!
We bring you the sweetest love stories, emotional moments, and hilarious romantic comedies straight from Ghana
•. Whether you're in the mood for true
love tales, heartbreak drama, or laugh-out-loud romantic twists, we've got you covered.
Expect:
Heart-touching love stories
Ghanaian romantic comedies
Real-life relationship drama
Talented Ghanaian actors & fresh storylines
Subscribe now and turn on the bell
- new movies
drop every week!
Love. Laugh. Feel. Repeat.🩷"
"UCPrQp_zSB5oCiaHsxoLN4Lg","@nollywoodtopmovies-k2g","Nollywood Top Movies","Ghana","Ghallywood","Entertainment","https://yt3.ggpht.com/6OJa1GWlpBuD85Ekpni-xqxiq9UP8Qhv-g-4axisr2lKlGz8GQvKAKsf6ZGNAjGaKlFmkgoKxQ=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/s-dICOkW1Hh99PRCZJEfMzJYUoF8S6w_j7sBYgZW2lH2W_UoM9_H7hb8uGHkOEkWi6AAuKoQng","237","26","41277","Nollywood Top Movies is a platform that focuses on entertaining its subscribers with the latest Nollywood Movies with also the mindset of promoting African content so to be able to gain more attention and mainstream avenue to the digital audience worldwide. 

We are Number One home for Top African Movies, from Nigerian Nollywood to  Ghanaian Movies and Yoruba Movies. 

You also get to watch your favorite Nollywood stars like Richard Mofe Damijo, Jim Iyke, Bolanle Ninalowo, Nancy Isime, Mercy Johnson,Nse Ikpe Etim, Yul Edochie, Tonto Dikeh, Patience Ozokwo,Funke Akindele, Omotola Jolade,Genevieve Nnaji,Nuella Njibuigbo,Mike Ezuruonye,Ngozi Ezeonu,Yvonne Nelson,Angela Okorie,Chacha Eke, Rita Dominic, Desmond Elliot,Pete Edochie,Ini Edo and many more.
"
"UC_NoA5Vt0_cEAdRvYd2ggnw","@rskumawoodtv","R & S KUMAWOOD TV","Ghana","Kumawood","Film","https://yt3.ggpht.com/-1tx_MAN0v5q_i69GZ9g-YpCc7ER4MO2SkVPbw4TlIfAPVbXVisr1Rue_b-4gcjqUqWJ2rt2Tw=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/xmKWNNpF9UYztDcVuNj6uNjr2gvOaabXUeg0L9oKgSbhzgJ7YA8KfqrWoTptSuGudwNzDakG8g","237","12","7392","SUBSCRIBE "
"UCLOySlw-h3vb5FIaN-EgHqg","@ghanamediatv9094","Ghana MEDIA TV","Ghana","Kumawood","Entertainment","https://yt3.ggpht.com/ytc/AIdro_mrdVvuMzjtS52gSFYnUGpNQRbs0rkbgWP0aOF7z8tPZ4k=s800-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/QvE8Vszn0LIl_BLopcJ7iSaqlD23SaQfwRRWXezeUnoxuzm_r2qHGEoHQ_wperQMQPmtOT1aYA","237","16","32244","GHANA MEDIA TV is an online channel dedicated to bring you the bests of the as, Asante,Akan Twi Ghanaian movies,as well as Ghallywood movies for your entertainment, we assure you consistency and promise to respond to all of your comments. Every thing about this channel is free, so just subscribe and get yourself thrilled all through our channel, your comments will be welcomed too thank you."
